49.00,175.00,1279.58,827.25,41.00,437500.00,29.53,8.52,4410.00,0.29,99.20,0.28,0.32,0.64,0.14,0.50,35.72,15.83,0.53,0.26,0.31,67.87,0.00,0.44,421.21,1.83,14.78,-0.23,3.63,-3.08,-0.45,2.17,0.00,2.17,48.00,2610.00,0.01,44.45,64.00,39.00,921.95,602.08,424.75,134.23,2.17,0.00,6083.10,65.89,7.58,0
50.00,51.00,1064.12,432.69,51.00,127500.00,31.61,5.26,2210.00,0.17,57.70,0.25,0.28,0.46,0.14,0.31,31.13,15.77,0.57,0.24,0.28,67.87,0.00,0.47,421.21,1.83,14.78,-0.85,2.83,-3.12,-0.26,1.96,0.00,1.96,22.00,1170.00,0.01,38.31,64.00,39.00,1140.18,70.71,35.36,36.38,32.25,1.00,6946.12,65.67,7.48,0
52.00,123.00,1016.17,810.08,83.00,307500.00,30.95,7.13,3970.00,0.23,77.50,0.23,0.29,0.45,0.12,0.33,33.47,15.39,0.56,0.22,0.28,67.87,0.00,0.46,421.21,1.83,14.78,0.87,4.06,-3.03,-0.15,1.94,0.00,1.94,36.00,2070.00,0.01,51.26,64.00,39.00,1612.45,250.00,137.50,52.36,11.73,1.00,5077.57,65.84,7.30,0
56.00,139.00,1236.71,942.19,91.00,347500.00,32.04,5.64,3660.00,0.18,94.90,0.20,0.23,0.38,0.12,0.26,47.10,24.36,0.58,0.19,0.22,67.87,0.00,0.47,421.21,1.83,14.78,-0.22,2.09,-3.12,-0.59,2.17,0.00,2.17,40.00,2070.00,0.01,38.55,64.00,39.00,850.00,950.00,352.94,309.47,2.41,0.00,4920.93,65.93,7.50,0
62.00,145.00,1125.92,638.63,84.00,362500.00,33.32,6.20,2960.00,0.19,122.50,0.24,0.31,0.76,0.10,0.66,102.64,36.36,0.60,0.18,0.24,67.87,0.00,0.49,421.21,1.83,14.78,-0.15,2.85,-3.09,-0.29,1.95,0.00,1.95,26.00,1530.00,0.00,24.17,64.00,39.00,1104.54,502.49,268.30,136.95,4.12,0.00,5870.52,65.78,7.48,0
67.00,115.00,1261.36,964.88,33.00,287500.00,31.25,7.73,3660.00,0.25,78.60,0.27,0.33,0.59,0.15,0.43,27.80,12.99,0.56,0.25,0.31,67.87,0.00,0.46,421.21,1.83,14.78,0.56,5.70,-3.01,-0.44,2.17,0.00,2.17,42.00,2340.00,0.01,46.59,64.00,39.00,1192.69,360.56,169.43,98.23,7.04,0.00,5737.44,65.95,7.52,0
68.00,94.00,1062.21,719.81,83.00,235000.00,31.88,7.67,2960.00,0.24,79.40,0.27,0.30,0.70,0.14,0.56,34.72,17.25,0.57,0.25,0.30,67.87,0.00,0.47,421.21,1.83,14.78,0.16,3.03,-3.10,-0.41,1.95,0.00,1.95,33.00,1800.00,0.01,37.28,64.00,39.00,912.41,412.31,196.18,128.28,4.65,0.00,5066.66,65.81,7.38,0
70.00,120.00,1133.71,445.77,54.00,300000.00,30.43,4.79,3020.00,0.16,99.30,0.20,0.25,0.41,0.10,0.31,94.58,29.85,0.55,0.17,0.22,67.87,0.00,0.45,421.21,1.83,14.78,-0.36,3.01,-2.92,-0.48,2.19,0.00,2.19,30.00,1710.00,0.01,30.40,64.00,39.00,1000.00,500.00,282.26,152.27,3.54,0.00,5861.72,65.69,7.55,0
72.00,150.00,1238.74,473.91,35.00,375000.00,31.06,6.49,3600.00,0.21,104.20,0.24,0.28,0.41,0.18,0.23,47.79,23.23,0.56,0.20,0.24,67.87,0.00,0.46,421.21,1.83,14.78,0.91,4.39,-3.10,-0.37,2.18,0.00,2.18,41.00,2160.00,0.01,34.56,64.00,39.00,1220.66,360.56,242.94,75.96,5.02,0.00,6594.33,65.72,7.66,0
74.00,200.00,1161.09,916.51,163.00,500000.00,30.97,6.24,5470.00,0.20,91.40,0.21,0.26,0.41,0.12,0.29,65.55,21.55,0.56,0.19,0.24,67.87,0.00,0.46,421.21,1.83,14.78,0.26,3.24,-2.96,-0.44,2.17,0.00,2.17,60.00,3330.00,0.01,59.84,64.00,39.00,1154.34,996.24,505.41,277.34,2.28,0.00,4677.99,65.91,7.42,0
76.00,76.00,1010.70,741.46,84.00,190000.00,31.83,5.22,2880.00,0.16,66.00,0.20,0.25,0.39,0.11,0.28,50.22,21.16,0.57,0.19,0.25,67.87,0.00,0.47,421.21,1.83,14.78,-0.07,2.17,-2.92,-0.28,2.17,0.00,2.17,35.00,1800.00,0.01,43.65,64.00,39.00,1154.34,304.14,115.40,80.83,10.00,0.00,5442.91,65.81,7.32,0
81.00,195.00,1245.35,585.46,69.00,487500.00,31.25,7.15,5830.00,0.23,83.60,0.23,0.28,0.50,0.15,0.35,54.23,18.05,0.56,0.21,0.27,67.87,0.00,0.46,421.21,1.83,14.78,0.73,3.81,-3.04,-0.27,2.18,0.00,2.18,65.00,3690.00,0.01,69.72,64.00,39.00,1217.58,901.39,423.51,309.49,2.87,0.00,6636.45,65.77,7.63,0
86.00,50.00,881.82,958.68,88.00,125000.00,32.32,4.43,1790.00,0.14,69.80,0.21,0.28,0.39,0.19,0.19,109.63,15.34,0.58,0.18,0.27,67.87,0.00,0.48,421.21,1.83,14.78,0.79,3.53,-2.30,-0.39,1.94,0.00,1.94,18.00,990.00,0.01,25.63,64.00,39.00,650.00,200.00,126.92,38.81,5.12,0.00,9297.79,65.89,7.10,0
88.00,380.00,1126.53,786.83,73.00,950000.00,29.82,7.74,9040.00,0.26,105.10,0.26,0.32,0.75,0.09,0.65,79.79,21.44,0.54,0.23,0.29,67.87,0.00,0.44,421.21,1.83,14.78,-0.56,3.32,-3.03,-0.15,1.94,0.00,1.94,102.00,5670.00,0.01,86.02,64.00,39.00,2466.78,632.46,297.99,143.26,8.28,0.00,4892.53,65.85,7.43,0
97.00,148.00,1289.87,81.32,30.00,370000.00,31.11,9.12,4340.00,0.29,85.30,0.28,0.37,0.64,0.14,0.49,36.93,14.30,0.56,0.25,0.34,67.87,0.00,0.46,421.21,1.83,14.78,0.59,2.95,-3.17,-0.32,2.22,0.00,2.22,42.00,2430.00,0.01,50.91,64.00,39.00,1209.34,651.92,279.98,147.71,4.32,0.00,7005.85,65.54,7.84,0
100.00,77.00,971.94,820.74,74.00,192500.00,34.30,4.48,2700.00,0.13,71.30,0.17,0.21,0.34,0.14,0.20,52.65,26.59,0.62,0.17,0.21,67.87,0.00,0.51,421.21,1.83,14.78,0.04,3.44,-2.85,-0.35,2.17,0.00,2.17,36.00,1800.00,0.01,37.87,64.00,39.00,948.68,269.26,154.51,57.02,6.14,0.00,5903.61,65.84,7.25,0
103.00,214.00,1186.12,969.47,145.00,535000.00,31.31,6.94,6440.00,0.22,83.10,0.22,0.27,0.51,0.12,0.39,67.32,20.51,0.56,0.21,0.26,67.87,0.00,0.46,421.21,1.83,14.78,0.32,4.84,-3.81,-0.33,2.17,0.00,2.17,92.00,5130.00,0.01,77.52,64.00,39.00,1081.67,970.82,613.56,260.23,1.76,0.00,5037.66,65.94,7.43,0
104.00,270.00,1256.10,38.27,153.00,675000.00,33.02,8.68,5830.00,0.26,115.80,0.30,0.40,0.77,0.15,0.62,33.76,14.32,0.59,0.25,0.33,67.87,0.00,0.49,421.21,1.83,14.78,0.33,3.30,-2.98,-0.57,2.24,0.00,2.24,58.00,3420.00,0.01,50.35,64.00,39.00,1543.53,715.89,353.37,174.91,4.37,0.00,8103.42,65.52,7.82,0
108.00,346.00,979.18,617.03,62.00,865000.00,31.34,7.31,7320.00,0.23,118.20,0.24,0.30,0.53,0.16,0.37,91.49,24.66,0.56,0.20,0.25,67.87,0.00,0.46,421.21,1.83,14.78,0.34,2.48,-2.71,-0.26,1.95,0.00,1.95,88.00,4770.00,0.01,61.95,64.00,39.00,2102.97,670.82,365.02,150.02,5.76,0.00,7044.33,65.75,7.32,0
109.00,281.00,1107.74,777.30,100.00,702500.00,35.16,6.84,6360.00,0.19,110.50,0.19,0.20,0.39,0.11,0.27,55.34,30.29,0.63,0.17,0.20,67.87,0.00,0.52,421.21,1.83,14.78,0.69,3.65,-2.98,-0.20,2.18,0.00,2.18,78.00,4140.00,0.01,57.58,64.00,39.00,1874.17,559.02,350.18,145.32,5.35,0.00,4783.72,65.84,7.41,0
110.00,170.00,1311.73,582.77,171.00,425000.00,30.55,6.98,4460.00,0.23,95.30,0.26,0.33,0.54,0.15,0.39,39.73,16.82,0.55,0.22,0.29,67.87,0.00,0.45,421.21,1.83,14.78,0.47,3.30,-3.31,-0.54,2.18,0.00,2.18,47.00,2790.00,0.01,46.80,64.00,39.00,912.41,608.28,412.50,151.41,2.21,0.00,7770.70,65.78,7.70,0
111.00,455.00,475.53,199.68,101.00,1137500.00,37.91,1.51,8700.00,0.04,130.70,0.04,0.05,0.10,0.02,0.08,1437.91,698.98,0.68,0.04,0.04,67.87,0.00,0.56,421.21,1.83,14.78,0.39,3.10,-1.09,0.00,0.00,0.00,0.00,99.00,5670.00,0.00,66.54,64.00,39.00,1775.53,1068.88,660.44,304.55,2.69,0.00,19889.29,65.49,6.91,0
112.00,90.00,938.69,873.77,110.00,225000.00,30.81,5.49,3120.00,0.18,72.10,0.20,0.23,0.36,0.10,0.26,63.13,26.88,0.55,0.18,0.23,67.87,0.00,0.45,421.21,1.83,14.78,0.23,1.89,-1.86,-0.31,1.94,0.00,1.94,36.00,1980.00,0.01,43.26,64.00,39.00,901.39,223.61,159.92,53.19,5.64,0.00,6981.74,65.86,7.19,0
115.00,90.00,919.52,939.02,83.00,225000.00,30.47,5.51,2570.00,0.18,87.50,0.27,0.31,0.59,0.18,0.41,35.23,13.94,0.55,0.23,0.29,67.87,0.00,0.45,421.21,1.83,14.78,-0.63,3.77,-3.45,-0.38,2.17,0.00,2.17,24.00,1440.00,0.01,29.36,64.00,39.00,905.54,403.11,183.70,115.70,4.93,0.00,8070.76,65.89,7.15,0
117.00,65.00,1245.31,948.75,75.00,162500.00,35.09,4.53,2060.00,0.13,78.90,0.17,0.26,0.93,0.08,0.85,120.98,42.46,0.63,0.14,0.22,67.87,0.00,0.52,421.21,1.83,14.78,0.31,2.95,-3.01,-0.20,1.94,0.00,1.94,19.00,1080.00,0.01,26.11,64.00,39.00,824.62,223.61,134.00,54.91,6.15,0.00,5101.05,65.94,7.50,0
118.00,308.00,1313.18,791.35,61.00,770000.00,29.13,7.14,5880.00,0.24,131.00,0.27,0.31,0.58,0.11,0.48,43.09,19.81,0.52,0.23,0.28,67.87,0.00,0.43,421.21,1.83,14.78,-0.08,3.03,-3.29,-0.34,2.17,0.00,2.17,68.00,3780.00,0.00,44.90,64.00,39.00,1588.24,738.24,370.16,181.66,4.29,0.00,6636.30,65.87,7.63,0
125.00,76.00,1420.62,723.63,64.00,190000.00,27.39,7.52,3140.00,0.28,60.50,0.30,0.37,0.55,0.16,0.39,19.10,9.34,0.49,0.30,0.37,67.87,0.00,0.40,421.21,1.83,14.78,-0.58,3.06,-2.30,-0.56,2.17,0.00,2.17,39.00,2340.00,0.01,51.89,64.00,39.00,670.82,559.02,242.16,142.63,2.77,0.00,8797.42,65.86,7.77,0
128.00,76.00,508.12,258.49,63.00,190000.00,37.33,1.56,2410.00,0.04,78.80,0.06,0.07,0.10,0.03,0.07,1179.96,383.88,0.67,0.05,0.06,67.87,0.00,0.55,421.21,1.83,14.78,0.86,6.67,-1.25,-0.48,1.97,0.00,1.97,31.00,1620.00,0.01,30.57,64.00,39.00,827.65,316.23,156.92,77.05,5.27,0.00,19959.22,65.52,6.93,0
138.00,144.00,1341.72,78.22,110.00,360000.00,31.12,6.88,4650.00,0.22,77.40,0.22,0.28,0.56,0.12,0.45,86.50,20.89,0.56,0.20,0.27,67.87,0.00,0.46,421.21,1.83,14.78,0.50,2.94,-3.26,-0.11,1.99,0.00,1.99,53.00,2970.00,0.01,60.06,64.00,39.00,1691.89,254.95,147.30,60.43,11.49,1.00,6824.45,65.55,7.90,0
139.00,369.00,1333.13,45.04,104.00,922500.00,29.41,7.17,8630.00,0.24,106.90,0.27,0.35,0.83,0.08,0.75,52.15,21.63,0.53,0.22,0.29,67.87,0.00,0.43,421.21,1.83,14.78,0.18,3.35,-3.31,-0.37,2.24,0.00,2.24,98.00,5760.00,0.01,80.73,64.00,39.00,1443.09,1589.02,792.95,344.51,1.82,0.00,7160.20,65.53,7.90,0
140.00,109.00,1264.54,720.40,83.00,272500.00,29.83,6.88,2760.00,0.23,98.70,0.41,0.60,1.05,0.22,0.83,91.06,11.57,0.54,0.29,0.45,67.87,0.00,0.44,421.21,1.83,14.78,-0.80,3.07,-3.11,-0.12,2.17,0.00,2.17,29.00,1620.00,0.01,27.95,64.00,39.00,1104.54,300.00,184.09,79.26,6.00,0.00,6127.67,65.83,7.60,0
156.00,260.00,1080.89,833.29,111.00,650000.00,30.52,7.95,5680.00,0.26,114.40,0.23,0.28,0.50,0.14,0.36,35.63,16.26,0.55,0.23,0.27,67.87,0.00,0.45,421.21,1.83,14.78,0.21,2.86,-3.10,-0.30,2.17,0.00,2.17,71.00,3960.00,0.01,49.63,64.00,39.00,1820.03,632.46,307.02,161.45,5.93,0.00,4667.21,65.86,7.36,0
160.00,315.00,1007.46,660.54,109.00,787500.00,31.81,8.22,7170.00,0.26,109.80,0.23,0.27,0.49,0.12,0.37,68.46,19.16,0.57,0.22,0.27,67.87,0.00,0.47,421.21,1.83,14.78,0.14,2.94,-2.37,-0.29,2.18,0.00,2.18,75.00,4410.00,0.01,65.28,64.00,39.00,2008.11,743.30,369.87,136.71,5.43,0.00,6128.49,65.77,7.34,0
170.00,124.00,1111.45,519.26,73.00,310000.00,33.39,7.80,3010.00,0.23,103.00,0.19,0.23,0.41,0.10,0.32,74.36,35.97,0.60,0.17,0.21,67.87,0.00,0.49,421.21,1.83,14.78,-0.05,2.66,-3.13,-0.30,1.95,0.00,1.95,36.00,1890.00,0.01,29.23,64.00,39.00,838.15,427.20,265.47,99.13,3.16,0.00,5558.79,65.72,7.50,0
174.00,69.00,1126.26,276.09,53.00,172500.00,33.88,6.33,2490.00,0.19,69.30,0.21,0.24,0.40,0.13,0.27,47.70,21.71,0.61,0.19,0.24,67.87,0.00,0.50,421.21,1.83,14.78,0.54,6.05,-3.04,-0.39,1.97,0.00,1.97,33.00,1800.00,0.01,35.94,64.00,39.00,820.06,250.00,103.81,64.49,7.90,0.00,9098.69,65.61,7.60,0
175.00,211.00,1272.77,23.63,118.00,527500.00,29.90,8.19,4560.00,0.27,115.70,0.28,0.32,0.58,0.10,0.48,52.82,16.01,0.54,0.23,0.29,67.87,0.00,0.44,421.21,1.83,14.78,-0.14,3.85,-3.05,-0.19,2.01,0.00,2.01,62.00,3420.00,0.01,39.42,64.00,39.00,1185.33,626.50,305.50,130.87,3.88,0.00,8123.46,65.51,7.84,0
177.00,64.00,985.78,803.14,49.00,160000.00,31.53,5.90,1700.00,0.19,94.10,0.22,0.26,0.42,0.12,0.30,75.88,20.55,0.57,0.20,0.26,67.87,0.00,0.46,421.21,1.83,14.78,-0.22,2.69,-2.63,-0.45,1.94,0.00,1.94,18.00,990.00,0.01,18.06,64.00,39.00,851.47,212.13,119.66,66.99,7.12,0.00,5586.71,65.84,7.27,0
181.00,67.00,1092.67,871.49,80.00,167500.00,28.67,9.68,2290.00,0.34,73.10,0.36,0.39,0.56,0.19,0.38,29.00,8.50,0.52,0.32,0.40,67.87,0.00,0.42,421.21,1.83,14.78,3.01,15.05,-2.70,-0.34,2.17,0.00,2.17,25.00,1440.00,0.01,31.31,64.00,39.00,657.65,206.16,161.76,40.66,4.07,0.00,5105.63,65.88,7.36,0
186.00,136.00,973.90,773.49,77.00,340000.00,34.09,4.76,4120.00,0.14,82.50,0.14,0.17,0.35,0.08,0.27,298.91,49.87,0.61,0.13,0.17,67.87,0.00,0.50,421.21,1.83,14.78,-0.15,5.09,-2.78,-0.28,1.95,0.00,1.95,52.00,2970.00,0.01,49.92,64.00,39.00,982.34,522.02,293.72,147.36,3.34,0.00,6032.93,65.82,7.26,0
191.00,79.00,1130.27,819.86,57.00,197500.00,35.77,3.45,2790.00,0.10,70.80,0.11,0.13,0.22,0.07,0.15,149.30,71.32,0.64,0.10,0.13,67.87,0.00,0.53,421.21,1.83,14.78,-0.27,2.95,-2.98,-0.35,2.17,0.00,2.17,38.00,2160.00,0.01,39.41,64.00,39.00,1123.61,250.00,126.40,71.27,8.89,0.00,4880.84,65.86,7.42,0
192.00,162.00,1178.77,993.60,99.00,405000.00,34.73,6.88,4340.00,0.20,93.30,0.18,0.22,0.45,0.10,0.35,65.38,33.89,0.63,0.17,0.21,67.87,0.00,0.51,421.21,1.83,14.78,0.96,4.83,-3.36,-0.23,1.94,0.00,1.94,52.00,2970.00,0.01,46.51,64.00,39.00,1265.90,509.90,227.86,140.98,5.56,0.00,5606.99,65.95,7.42,0
195.00,257.00,1048.40,556.93,72.00,642500.00,35.80,5.98,6210.00,0.17,103.50,0.14,0.16,0.39,0.06,0.33,120.88,57.30,0.64,0.13,0.16,67.87,0.00,0.53,421.21,1.83,14.78,0.31,5.06,-3.00,-0.28,2.18,0.00,2.18,67.00,3960.00,0.01,60.02,64.00,39.00,1739.25,1012.42,364.44,292.33,4.77,0.00,5888.34,65.73,7.42,0
196.00,68.00,1398.91,145.74,37.00,170000.00,30.13,6.00,1930.00,0.20,88.10,0.27,0.35,0.57,0.16,0.41,95.66,15.28,0.54,0.21,0.32,67.87,0.00,0.44,421.21,1.83,14.78,0.13,4.58,-1.77,-0.48,2.21,0.00,2.21,27.00,1440.00,0.01,21.91,64.00,39.00,750.00,282.84,165.83,95.35,4.52,0.00,7147.00,65.58,7.94,0
199.00,54.00,1191.43,415.43,0.00,135000.00,27.30,6.62,1850.00,0.24,73.00,0.24,0.34,0.44,0.17,0.28,31.30,10.08,0.49,0.24,0.34,67.87,0.00,0.40,421.21,1.83,14.78,0.16,2.30,-4.01,-0.84,1.95,0.00,1.95,26.00,1440.00,0.01,25.35,64.00,39.00,600.00,200.00,125.00,65.71,4.80,0.00,6125.13,65.68,7.62,0
201.00,116.00,1139.91,793.07,75.00,290000.00,34.89,7.43,3010.00,0.21,96.30,0.16,0.20,0.34,0.09,0.25,72.95,29.03,0.63,0.17,0.21,67.87,0.00,0.51,421.21,1.83,14.78,0.83,4.88,-2.78,-0.26,2.17,0.00,2.17,34.00,1890.00,0.01,31.24,64.00,39.00,1030.78,412.31,224.64,100.86,4.59,0.00,5003.16,65.85,7.44,0
206.00,98.00,1339.81,854.31,74.00,245000.00,30.96,5.61,2800.00,0.18,87.50,0.24,0.31,0.54,0.12,0.41,54.10,19.84,0.56,0.20,0.28,67.87,0.00,0.46,421.21,1.83,14.78,-0.40,2.69,-3.31,-0.34,2.17,0.00,2.17,34.00,1890.00,0.01,32.00,64.00,39.00,886.00,316.23,197.48,96.68,4.49,0.00,7391.97,65.91,7.64,0
207.00,118.00,1140.05,960.49,177.00,295000.00,30.97,6.66,3000.00,0.21,98.30,0.26,0.34,0.60,0.14,0.46,53.95,18.53,0.56,0.21,0.29,67.87,0.00,0.46,421.21,1.83,14.78,-0.10,2.94,-2.91,-0.46,2.17,0.00,2.17,32.00,1890.00,0.01,30.51,64.00,39.00,951.31,400.00,265.79,72.75,3.58,0.00,5201.15,65.93,7.38,0
208.00,53.00,1893.08,1601.11,52.00,132500.00,33.57,4.18,1400.00,0.12,94.60,0.18,0.20,0.29,0.09,0.20,62.12,34.55,0.60,0.16,0.19,67.87,0.00,0.49,421.21,1.83,14.78,-0.06,2.00,-2.44,-0.70,2.16,0.00,2.16,12.00,720.00,0.01,14.79,64.00,39.00,430.12,250.00,198.06,54.64,2.17,0.00,9120.29,66.32,8.01,0
215.00,72.00,1083.69,532.86,74.00,180000.00,33.96,5.93,1900.00,0.17,94.70,0.14,0.19,0.31,0.09,0.22,88.72,33.87,0.61,0.16,0.19,67.87,0.00,0.50,421.21,1.83,14.78,1.06,4.33,-3.16,-0.55,2.18,0.00,2.18,20.00,1170.00,0.01,20.06,64.00,39.00,618.47,412.31,195.19,120.72,3.17,0.00,5650.98,65.72,7.47,0
216.00,53.00,1385.89,692.45,91.00,132500.00,37.57,7.28,1630.00,0.19,81.30,0.17,0.22,0.28,0.12,0.16,54.98,27.09,0.68,0.17,0.21,67.87,0.00,0.55,421.21,1.83,14.78,1.09,3.42,-2.25,-0.29,1.95,0.00,1.95,22.00,1170.00,0.01,20.05,64.00,39.00,500.00,300.00,170.00,100.55,2.94,0.00,8326.32,65.84,7.75,0
225.00,74.00,1298.11,446.23,137.00,185000.00,33.30,9.37,2750.00,0.28,67.30,0.25,0.31,0.73,0.17,0.57,48.95,16.71,0.60,0.24,0.30,67.87,0.00,0.49,421.21,1.83,14.78,1.84,7.96,-3.18,-0.56,2.19,0.00,2.19,31.00,1800.00,0.01,40.88,64.00,39.00,1063.01,212.13,92.81,49.79,11.45,1.00,8070.74,65.71,7.73,0
227.00,63.00,1139.70,934.33,138.00,157500.00,31.78,7.68,2730.00,0.24,57.70,0.27,0.30,0.42,0.14,0.29,26.77,15.09,0.57,0.26,0.29,67.87,0.00,0.47,421.21,1.83,14.78,-0.42,3.67,-2.85,-0.48,2.17,0.00,2.17,33.00,2160.00,0.01,47.32,64.00,39.00,992.47,282.84,84.85,71.71,11.70,0.00,4915.12,65.92,7.39,0
228.00,55.00,1014.64,516.98,125.00,137500.00,36.96,4.33,2120.00,0.12,64.90,0.16,0.18,0.30,0.08,0.22,642.70,41.84,0.67,0.14,0.18,67.87,0.00,0.54,421.21,1.83,14.78,1.99,8.00,-3.00,-0.33,1.95,0.00,1.95,23.00,1350.00,0.01,32.69,64.00,39.00,500.00,320.16,156.71,110.87,3.19,0.00,6968.88,65.71,7.40,0
231.00,129.00,1190.90,374.55,62.00,322500.00,31.40,7.59,4030.00,0.24,80.00,0.29,0.35,0.65,0.15,0.51,29.88,12.51,0.57,0.26,0.32,67.87,0.00,0.46,421.21,1.83,14.78,-0.41,2.92,-3.99,-0.20,1.96,0.00,1.96,45.00,2880.00,0.01,50.36,64.00,39.00,1253.00,335.41,160.66,84.41,7.80,0.00,6648.87,65.66,7.64,0
232.00,157.00,906.41,1153.99,26.00,392500.00,30.15,6.43,3420.00,0.21,114.80,0.25,0.30,0.46,0.11,0.36,258.00,23.63,0.54,0.20,0.25,67.87,0.00,0.44,421.21,1.83,14.78,0.36,2.84,-2.79,-0.47,2.16,0.00,2.16,41.00,2340.00,0.01,29.80,64.00,39.00,827.65,670.82,407.93,153.84,2.03,0.00,12913.99,65.99,7.06,0
233.00,57.00,1208.61,999.67,77.00,142500.00,31.04,6.09,1840.00,0.20,77.40,0.24,0.29,0.54,0.15,0.39,68.38,18.75,0.56,0.21,0.28,67.87,0.00,0.46,421.21,1.83,14.78,-0.57,3.72,-3.57,-0.39,1.94,0.00,1.94,22.00,1260.00,0.01,23.76,64.00,39.00,667.08,254.95,132.25,61.33,5.04,0.00,5827.00,65.96,7.45,0
235.00,61.00,498.44,200.00,12.00,152500.00,37.87,2.33,2460.00,0.06,62.00,0.05,0.05,0.09,0.02,0.07,1293.75,579.41,0.68,0.05,0.05,67.87,0.00,0.56,421.21,1.83,14.78,1.72,6.23,-1.16,-0.42,2.21,0.00,2.21,36.00,2160.00,0.01,39.68,64.00,39.00,460.98,460.98,216.38,147.31,2.13,0.00,19749.62,65.49,6.94,0
237.00,131.00,1250.19,616.95,82.00,327500.00,37.02,7.59,2880.00,0.20,113.70,0.19,0.21,0.36,0.11,0.24,73.51,32.64,0.67,0.17,0.19,67.87,0.00,0.55,421.21,1.83,14.78,-0.10,2.46,-2.97,-0.31,2.18,0.00,2.18,34.00,1890.00,0.01,25.33,64.00,39.00,756.64,657.65,397.82,203.73,1.90,0.00,6675.87,65.78,7.62,0
244.00,134.00,1312.85,31.34,110.00,335000.00,33.65,7.40,3200.00,0.22,104.70,0.21,0.29,0.64,0.11,0.53,64.86,23.61,0.61,0.19,0.26,67.87,0.00,0.50,421.21,1.83,14.78,0.67,3.39,-3.32,-0.50,2.24,0.00,2.24,31.00,1980.00,0.01,30.57,64.00,39.00,948.68,427.20,280.91,102.07,3.38,0.00,7489.97,65.52,7.88,0
245.00,57.00,1255.40,552.28,80.00,142500.00,35.51,6.31,1990.00,0.18,71.60,0.15,0.20,0.36,0.11,0.25,74.00,33.22,0.64,0.15,0.20,67.87,0.00,0.52,421.21,1.83,14.78,1.12,5.18,-2.92,-0.33,1.95,0.00,1.95,27.00,1530.00,0.01,27.79,64.00,39.00,806.23,200.00,128.12,31.46,6.29,0.00,6781.15,65.75,7.65,0
247.00,72.00,1186.07,439.86,77.00,180000.00,30.26,7.01,1960.00,0.23,91.80,0.24,0.30,0.50,0.11,0.39,41.47,17.75,0.54,0.23,0.28,67.87,0.00,0.45,421.21,1.83,14.78,-0.33,2.89,-3.93,-0.21,1.95,0.00,1.95,23.00,1260.00,0.01,21.34,64.00,39.00,776.21,304.14,179.37,66.75,4.33,0.00,6021.53,65.69,7.61,0
254.00,54.00,1292.48,46.94,108.00,135000.00,27.22,6.32,2130.00,0.23,63.40,0.30,0.42,0.61,0.23,0.37,20.63,8.13,0.49,0.28,0.40,67.87,0.00,0.40,421.21,1.83,14.78,-0.28,2.05,-3.21,-0.44,1.99,0.00,1.99,21.00,1350.00,0.01,33.61,64.00,39.00,632.46,223.61,136.16,58.42,4.65,0.00,7290.86,65.53,7.85,0
257.00,62.00,1100.44,930.13,94.00,155000.00,29.94,7.80,1580.00,0.26,98.10,0.28,0.34,0.49,0.21,0.28,23.34,11.97,0.54,0.24,0.31,67.87,0.00,0.44,421.21,1.83,14.78,0.59,2.55,-2.70,-0.32,1.94,0.00,1.94,20.00,1080.00,0.01,16.11,64.00,39.00,550.00,300.00,204.55,65.02,2.69,0.00,5584.99,65.91,7.35,0
261.00,53.00,1321.42,761.28,119.00,132500.00,31.06,6.07,2220.00,0.20,59.70,0.25,0.31,0.45,0.20,0.25,31.25,11.90,0.56,0.24,0.32,67.87,0.00,0.46,421.21,1.83,14.78,0.42,2.73,-3.34,-0.47,2.17,0.00,2.17,28.00,1710.00,0.01,37.20,64.00,39.00,291.55,335.41,183.91,91.35,1.59,0.00,6862.35,65.86,7.65,0
266.00,51.00,508.53,162.41,62.00,127500.00,37.33,1.21,1770.00,0.03,72.00,0.05,0.06,0.08,0.03,0.04,533.76,390.86,0.67,0.04,0.05,67.87,0.00,0.55,421.21,1.83,14.78,0.63,4.92,-1.51,-0.33,1.98,0.00,1.98,24.00,1350.00,0.01,24.57,64.00,39.00,782.62,291.55,90.90,88.50,8.61,0.00,20229.62,65.48,6.96,0
267.00,61.00,1352.54,204.51,24.00,152500.00,28.36,7.27,1930.00,0.26,79.00,0.26,0.34,0.71,0.17,0.54,53.15,13.38,0.51,0.23,0.32,67.87,0.00,0.42,421.21,1.83,14.78,0.47,3.51,-2.53,-0.61,2.20,0.00,2.20,20.00,1260.00,0.01,24.43,64.00,39.00,715.89,269.26,171.71,62.39,4.17,0.00,7743.74,65.61,7.87,0
269.00,64.00,475.50,266.16,32.00,160000.00,38.28,1.23,1940.00,0.03,82.50,0.04,0.04,0.05,0.03,0.01,1664.40,648.85,0.69,0.03,0.04,67.87,0.00,0.56,421.21,1.83,14.78,1.68,5.91,-2.14,-0.30,2.20,0.00,2.20,30.00,1710.00,0.01,23.52,64.00,39.00,583.10,403.11,218.20,121.97,2.67,0.00,20189.05,65.52,6.89,0
271.00,191.00,1263.12,945.90,57.00,477500.00,29.79,7.58,3690.00,0.25,129.40,0.25,0.32,0.47,0.17,0.30,99.46,18.13,0.54,0.22,0.29,67.87,0.00,0.44,421.21,1.83,14.78,0.15,2.75,-3.01,-0.31,2.17,0.00,2.17,40.00,2340.00,0.00,28.52,64.00,39.00,1261.94,430.12,283.28,75.75,4.45,0.00,5458.81,65.94,7.53,0
